order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,name,email,gender,city,signup_date,product_name,category,brand,price,rating,month,revenue
I00012187,O00005600,P001902,U009104,1,165.59,165.59,2024-04-01 06:56:38.046043,cancelled,883.85,Crystal Nguyen,rwatkins@example.com,Other,East Ryanbury,2024-03-01,Acme Such,Sports,Acme,165.59,3.45,2024-04,165.59
I00012188,O00005600,P000524,U009104,1,71.29,71.29,2024-04-01 06:56:38.046043,cancelled,883.85,Crystal Nguyen,rwatkins@example.com,Other,East Ryanbury,2024-03-01,Everest Station,Toys,Everest,71.29,4.08,2024-04,71.29
I00012189,O00005600,P001574,U009104,1,53.16,53.16,2024-04-01 06:56:38.046043,cancelled,883.85,Crystal Nguyen,rwatkins@example.com,Other,East Ryanbury,2024-03-01,Solace Member,Sports,Solace,53.16,2.7,2024-04,53.16
I00012190,O00005601,P000402,U007553,2,108.39,216.78,2025-10-04 14:46:31.192712,cancelled,1507.97,Jeanne Munoz,parkershannon@example.net,Female,Angelaborough,2025-04-15,Solace Change,Clothing,Solace,108.39,4.06,2025-10,216.78
I00012191,O00005601,P001515,U007553,2,40.8,81.6,2025-10-04 14:46:31.192712,cancelled,1507.97,Jeanne Munoz,parkershannon@example.net,Female,Angelaborough,2025-04-15,Zenith Reduce,Home & Kitchen,Zenith,40.8,3.99,2025-10,81.6
I00012192,O00005601,P001618,U007553,1,43.35,43.35,2025-10-04 14:46:31.192712,cancelled,1507.97,Jeanne Munoz,parkershannon@example.net,Female,Angelaborough,2025-04-15,Acme Drug,Pet Supplies,Acme,43.35,3.7,2025-10,43.35
I00012193,O00005601,P001992,U007553,1,1166.24,1166.24,2025-10-04 14:46:31.192712,cancelled,1507.97,Jeanne Munoz,parkershannon@example.net,Female,Angelaborough,2025-04-15,Astra Particularly,Electronics,Astra,1166.24,3.37,2025-10,1166.24
I00012194,O00005602,P001967,U001364,2,18.89,37.78,2024-03-23 11:07:46.598066,cancelled,559.58,William Rodriguez,ruthneal@example.com,Other,Port Richard,2025-06-26,Harbor Reach,Pet Supplies,Harbor,18.89,2.83,2024-03,37.78
I00012195,O00005602,P001336,U001364,2,260.9,521.8,2024-03-23 11:07:46.598066,cancelled,559.58,William Rodriguez,ruthneal@example.com,Other,Port Richard,2025-06-26,Solace Section,Home & Kitchen,Solace,260.9,2.76,2024-03,521.8
I00012196,O00005603,P000044,U003386,1,53.51,53.51,2025-06-24 16:53:07.963433,returned,231.63,Tanya Alexander,velliott@example.net,Female,Amandamouth,2024-11-03,NeoTech Possible,Toys,NeoTech,53.51,2.7,2025-06,53.51
I00012197,O00005603,P000089,U003386,1,43.43,43.43,2025-06-24 16:53:07.963433,returned,231.63,Tanya Alexander,velliott@example.net,Female,Amandamouth,2024-11-03,Harbor Necessary,Sports,Harbor,43.43,3.55,2025-06,43.43
I00012198,O00005603,P001392,U003386,1,29.34,29.34,2025-06-24 16:53:07.963433,returned,231.63,Tanya Alexander,velliott@example.net,Female,Amandamouth,2024-11-03,NeoTech Civil,Toys,NeoTech,29.34,3.63,2025-06,29.34
I00012199,O00005603,P000643,U003386,1,105.35,105.35,2025-06-24 16:53:07.963433,returned,231.63,Tanya Alexander,velliott@example.net,Female,Amandamouth,2024-11-03,Willow Age,Clothing,Willow,105.35,4.41,2025-06,105.35
I00012200,O00005604,P001713,U000019,1,37.8,37.8,2024-01-01 17:17:10.505358,shipped,37.8,Rodney Owens,nuneztracey@example.org,Male,South Jessicaville,2024-10-21,Zenith Into,Toys,Zenith,37.8,4.17,2024-01,37.8
I00012201,O00005605,P001484,U002279,1,475.65,475.65,2025-03-05 00:12:36.304450,completed,475.65,Tyrone Chavez,carolynwarner@example.org,Female,Hallhaven,2025-02-02,Astra Key,Electronics,Astra,475.65,3.43,2025-03,475.65
I00012202,O00005606,P000734,U002961,1,86.34,86.34,2024-01-23 01:09:29.352221,processing,135.93,Michael Reynolds,steven94@example.com,Other,Petersonmouth,2025-09-25,Acme Like,Clothing,Acme,86.34,4.58,2024-01,86.34
I00012203,O00005606,P001233,U002961,1,49.59,49.59,2024-01-23 01:09:29.352221,processing,135.93,Michael Reynolds,steven94@example.com,Other,Petersonmouth,2025-09-25,GreenLeaf Into,Toys,GreenLeaf,49.59,3.96,2024-01,49.59
I00012204,O00005607,P001420,U008057,2,114.66,229.32,2024-02-01 08:05:23.303139,completed,229.32,Jody Chan,jessicahamilton@example.net,Other,New David,2024-01-19,NeoTech Democrat,Clothing,NeoTech,114.66,2.61,2024-02,229.32
I00012205,O00005608,P000535,U002845,1,62.96,62.96,2025-04-27 17:25:53.298429,completed,62.96,Helen Gill,crystalnguyen@example.org,Female,Michaelland,2024-12-01,Willow Exactly,Clothing,Willow,62.96,4.14,2025-04,62.96
I00012206,O00005609,P001223,U000532,1,46.87,46.87,2024-02-08 07:09:14.024711,completed,46.87,Janet Vance,tjensen@example.com,Female,Lake Katherine,2024-09-25,GreenLeaf Age,Books,GreenLeaf,46.87,4.18,2024-02,46.87
I00012207,O00005610,P000503,U006127,2,90.57,181.14,2025-05-18 10:15:32.309372,returned,181.14,Frances Hayes,nelsondakota@example.net,Other,Samanthaside,2024-06-16,Harbor Cup,Clothing,Harbor,90.57,4.4,2025-05,181.14
I00012208,O00005611,P001371,U007159,1,173.25,173.25,2024-11-14 14:06:01.947638,processing,280.49,Douglas Hunt,sandra98@example.org,Female,New Kevinstad,2025-09-09,Acme Student,Sports,Acme,173.25,4.44,2024-11,173.25
I00012209,O00005611,P001219,U007159,1,28.04,28.04,2024-11-14 14:06:01.947638,processing,280.49,Douglas Hunt,sandra98@example.org,Female,New Kevinstad,2025-09-09,Pulse Skin,Pet Supplies,Pulse,28.04,3.17,2024-11,28.04
I00012210,O00005611,P001444,U007159,2,39.6,79.2,2024-11-14 14:06:01.947638,processing,280.49,Douglas Hunt,sandra98@example.org,Female,New Kevinstad,2025-09-09,Harbor Almost,Pet Supplies,Harbor,39.6,2.83,2024-11,79.2
I00012211,O00005612,P000505,U007561,1,42.15,42.15,2024-06-18 05:46:55.371985,completed,42.15,Kelly Evans,douglasellison@example.org,Male,Sethburgh,2025-03-25,Solace Future,Books,Solace,42.15,3.71,2024-06,42.15
I00012212,O00005613,P001770,U002278,2,811.5,1623.0,2024-01-16 10:32:47.756168,cancelled,2030.98,Sharon Austin,frobinson@example.net,Other,Port David,2024-10-22,Willow Film,Electronics,Willow,811.5,4.17,2024-01,1623.0
I00012213,O00005613,P001598,U002278,1,407.98,407.98,2024-01-16 10:32:47.756168,cancelled,2030.98,Sharon Austin,frobinson@example.net,Other,Port David,2024-10-22,NeoTech Administration,Automotive,NeoTech,407.98,3.51,2024-01,407.98
I00012214,O00005614,P000421,U008002,2,121.71,243.42,2024-10-30 14:35:14.737920,processing,243.42,Linda Gonzalez,jasonmays@example.org,Female,Hillhaven,2025-10-22,NeoTech Method,Toys,NeoTech,121.71,3.83,2024-10,243.42
I00012215,O00005615,P001762,U000399,1,476.36,476.36,2024-02-24 07:41:02.059924,shipped,476.36,Courtney Luna,atkinsoncrystal@example.net,Male,Hammondborough,2025-05-16,Harbor Vote,Electronics,Harbor,476.36,3.08,2024-02,476.36
I00012216,O00005616,P001195,U005484,1,16.88,16.88,2025-09-30 06:24:57.636907,completed,611.37,Anne Harris,johncook@example.net,Other,New Abigail,2025-03-10,Astra Can,Groceries,Astra,16.88,3.01,2025-09,16.88
I00012217,O00005616,P001715,U005484,1,5.74,5.74,2025-09-30 06:24:57.636907,completed,611.37,Anne Harris,johncook@example.net,Other,New Abigail,2025-03-10,Everest Also,Groceries,Everest,5.74,4.13,2025-09,5.74
I00012218,O00005616,P001374,U005484,3,92.28,276.84,2025-09-30 06:24:57.636907,completed,611.37,Anne Harris,johncook@example.net,Other,New Abigail,2025-03-10,Orion Particularly,Clothing,Orion,92.28,4.35,2025-09,276.84
I00012219,O00005616,P001163,U005484,3,103.97,311.91,2025-09-30 06:24:57.636907,completed,611.37,Anne Harris,johncook@example.net,Other,New Abigail,2025-03-10,Everest Child,Home & Kitchen,Everest,103.97,3.81,2025-09,311.91
I00012220,O00005617,P001870,U004083,1,383.26,383.26,2025-09-06 16:33:35.341227,processing,466.24,Jacob Green,nuneznicole@example.org,Other,Port Jeremy,2025-09-29,Acme Subject,Automotive,Acme,383.26,3.16,2025-09,383.26
I00012221,O00005617,P000094,U004083,2,41.49,82.98,2025-09-06 16:33:35.341227,processing,466.24,Jacob Green,nuneznicole@example.org,Other,Port Jeremy,2025-09-29,Solace Ten,Sports,Solace,41.49,3.6,2025-09,82.98
I00012222,O00005618,P000455,U007105,2,65.06,130.12,2024-09-03 07:56:41.535547,processing,130.12,Aaron Sims,chelseygarrett@example.com,Male,North Janiceside,2025-06-13,NeoTech Nearly,Clothing,NeoTech,65.06,4.45,2024-09,130.12
I00012223,O00005619,P001278,U002705,1,1194.94,1194.94,2024-06-10 19:25:33.033827,processing,1194.94,Brittany Harper,hjones@example.org,Male,Caseyfort,2024-09-16,Willow Community,Electronics,Willow,1194.94,4.65,2024-06,1194.94
I00012224,O00005620,P001387,U006281,1,20.14,20.14,2025-08-24 11:15:49.547907,returned,20.14,Stephen Cunningham,vpotter@example.org,Male,Hermantown,2025-07-13,Harbor Success,Sports,Harbor,20.14,4.45,2025-08,20.14
I00012225,O00005621,P000590,U009373,1,13.34,13.34,2025-01-02 00:11:17.417804,completed,110.8,Jacob Long,cyoung@example.com,Female,Hortonhaven,2025-02-03,NeoTech Protect,Beauty,NeoTech,13.34,2.68,2025-01,13.34
I00012226,O00005621,P000637,U009373,2,4.87,9.74,2025-01-02 00:11:17.417804,completed,110.8,Jacob Long,cyoung@example.com,Female,Hortonhaven,2025-02-03,Nimbus Everything,Pet Supplies,Nimbus,4.87,3.47,2025-01,9.74
I00012227,O00005621,P000436,U009373,3,29.24,87.72,2025-01-02 00:11:17.417804,completed,110.8,Jacob Long,cyoung@example.com,Female,Hortonhaven,2025-02-03,GreenLeaf Student,Books,GreenLeaf,29.24,4.49,2025-01,87.72
I00012228,O00005622,P000912,U007076,1,189.79,189.79,2025-02-01 12:04:49.341377,processing,351.08,Jessica Crosby,obrooks@example.org,Other,Lake Jack,2024-02-16,Pulse Manage,Automotive,Pulse,189.79,2.96,2025-02,189.79
I00012229,O00005622,P000520,U007076,1,161.29,161.29,2025-02-01 12:04:49.341377,processing,351.08,Jessica Crosby,obrooks@example.org,Other,Lake Jack,2024-02-16,Acme Appear,Beauty,Acme,161.29,2.57,2025-02,161.29
I00012230,O00005623,P001265,U002928,1,59.96,59.96,2024-12-02 16:15:59.998996,processing,178.22,Valerie Hobbs,bakerchristian@example.org,Female,Rogerston,2025-04-11,Harbor May,Clothing,Harbor,59.96,3.91,2024-12,59.96
I00012231,O00005623,P001849,U002928,2,59.13,118.26,2024-12-02 16:15:59.998996,processing,178.22,Valerie Hobbs,bakerchristian@example.org,Female,Rogerston,2025-04-11,GreenLeaf List,Beauty,GreenLeaf,59.13,4.5,2024-12,118.26
I00012232,O00005624,P001735,U009060,1,13.04,13.04,2024-10-18 13:36:38.694660,returned,13.04,Gina Phillips,todd77@example.net,Female,East Nicole,2025-02-05,Astra West,Groceries,Astra,13.04,3.27,2024-10,13.04
I00012233,O00005625,P000757,U002367,1,94.95,94.95,2025-01-30 00:44:21.107002,cancelled,243.04,Carrie Jordan,norrismichael@example.org,Other,Smithland,2025-07-24,Zenith Lead,Toys,Zenith,94.95,4.15,2025-01,94.95
I00012234,O00005625,P001554,U002367,2,43.35,86.7,2025-01-30 00:44:21.107002,cancelled,243.04,Carrie Jordan,norrismichael@example.org,Other,Smithland,2025-07-24,Astra Such,Pet Supplies,Astra,43.35,3.74,2025-01,86.7
I00012235,O00005625,P001326,U002367,1,61.39,61.39,2025-01-30 00:44:21.107002,cancelled,243.04,Carrie Jordan,norrismichael@example.org,Other,Smithland,2025-07-24,GreenLeaf Interview,Clothing,GreenLeaf,61.39,4.0,2025-01,61.39
I00012236,O00005626,P001907,U009049,3,34.96,104.88,2025-02-12 06:41:17.122679,shipped,165.58,Kelli Orozco,joanne47@example.net,Male,New Autumn,2025-04-07,Nimbus Stay,Toys,Nimbus,34.96,3.84,2025-02,104.88
I00012237,O00005626,P001751,U009049,1,60.7,60.7,2025-02-12 06:41:17.122679,shipped,165.58,Kelli Orozco,joanne47@example.net,Male,New Autumn,2025-04-07,Everest Make,Beauty,Everest,60.7,4.43,2025-02,60.7
I00012238,O00005627,P000725,U007550,3,412.67,1238.01,2024-03-27 13:51:55.408791,returned,1727.3,Nancy Cross,jhatfield@example.com,Other,Herreraborough,2025-02-28,Astra Into,Electronics,Astra,412.67,4.55,2024-03,1238.01
I00012239,O00005627,P000689,U007550,3,18.5,55.5,2024-03-27 13:51:55.408791,returned,1727.3,Nancy Cross,jhatfield@example.com,Other,Herreraborough,2025-02-28,Nimbus Morning,Groceries,Nimbus,18.5,2.68,2024-03,55.5
I00012240,O00005627,P000676,U007550,1,21.12,21.12,2024-03-27 13:51:55.408791,returned,1727.3,Nancy Cross,jhatfield@example.com,Other,Herreraborough,2025-02-28,Acme Push,Beauty,Acme,21.12,2.85,2024-03,21.12
I00012241,O00005627,P000725,U007550,1,412.67,412.67,2024-03-27 13:51:55.408791,returned,1727.3,Nancy Cross,jhatfield@example.com,Other,Herreraborough,2025-02-28,Astra Into,Electronics,Astra,412.67,4.55,2024-03,412.67
I00012242,O00005628,P000381,U002982,1,177.64,177.64,2024-12-04 11:13:33.088174,processing,412.0,Eileen Moyer,davisteresa@example.net,Male,West Kayleemouth,2025-07-25,Solace Chance,Sports,Solace,177.64,2.87,2024-12,177.64
I00012243,O00005628,P000269,U002982,1,74.5,74.5,2024-12-04 11:13:33.088174,processing,412.0,Eileen Moyer,davisteresa@example.net,Male,West Kayleemouth,2025-07-25,Zenith Clear,Pet Supplies,Zenith,74.5,3.44,2024-12,74.5
I00012244,O00005628,P000636,U002982,1,94.4,94.4,2024-12-04 11:13:33.088174,processing,412.0,Eileen Moyer,davisteresa@example.net,Male,West Kayleemouth,2025-07-25,GreenLeaf Save,Automotive,GreenLeaf,94.4,3.78,2024-12,94.4
I00012245,O00005628,P001391,U002982,1,65.46,65.46,2024-12-04 11:13:33.088174,processing,412.0,Eileen Moyer,davisteresa@example.net,Male,West Kayleemouth,2025-07-25,Astra Special,Toys,Astra,65.46,4.07,2024-12,65.46
I00012246,O00005629,P001151,U005331,1,32.07,32.07,2024-08-09 01:31:47.660250,completed,61.62,David Burton,williamsmark@example.net,Female,North Joshua,2025-06-13,Zenith Sit,Pet Supplies,Zenith,32.07,4.52,2024-08,32.07
I00012247,O00005629,P000528,U005331,1,29.55,29.55,2024-08-09 01:31:47.660250,completed,61.62,David Burton,williamsmark@example.net,Female,North Joshua,2025-06-13,Zenith Leader,Toys,Zenith,29.55,4.14,2024-08,29.55
I00012248,O00005630,P001203,U003656,2,97.36,194.72,2024-09-02 23:43:34.313971,cancelled,194.72,Amy Wilson,robertjordan@example.com,Other,Port Markton,2025-08-20,Harbor Would,Home & Kitchen,Harbor,97.36,3.91,2024-09,194.72
I00012249,O00005631,P001633,U008749,1,132.13,132.13,2025-09-05 23:32:14.396974,shipped,213.55,Matthew Williams,allenallison@example.com,Female,Candiceton,2024-11-11,Nimbus Drive,Home & Kitchen,Nimbus,132.13,3.85,2025-09,132.13
I00012250,O00005631,P001472,U008749,2,40.71,81.42,2025-09-05 23:32:14.396974,shipped,213.55,Matthew Williams,allenallison@example.com,Female,Candiceton,2024-11-11,Zenith Rate,Toys,Zenith,40.71,3.53,2025-09,81.42
I00012251,O00005632,P001374,U005550,2,92.28,184.56,2024-04-03 12:31:30.334407,processing,184.56,Sean Curtis,leeapril@example.com,Other,East Sarahtown,2024-11-01,Orion Particularly,Clothing,Orion,92.28,4.35,2024-04,184.56
I00012252,O00005633,P000084,U007150,1,4.51,4.51,2024-01-27 06:26:13.508701,completed,1461.67,Jennifer Mendoza,lauraalvarado@example.org,Other,Elizabethville,2025-08-09,Orion Firm,Groceries,Orion,4.51,4.44,2024-01,4.51
I00012253,O00005633,P001261,U007150,1,1411.81,1411.81,2024-01-27 06:26:13.508701,completed,1461.67,Jennifer Mendoza,lauraalvarado@example.org,Other,Elizabethville,2025-08-09,Willow World,Electronics,Willow,1411.81,2.63,2024-01,1411.81
I00012254,O00005633,P000266,U007150,1,45.35,45.35,2024-01-27 06:26:13.508701,completed,1461.67,Jennifer Mendoza,lauraalvarado@example.org,Other,Elizabethville,2025-08-09,Astra Success,Home & Kitchen,Astra,45.35,3.54,2024-01,45.35
I00012255,O00005634,P001580,U009738,1,318.51,318.51,2024-05-09 03:37:43.047079,shipped,318.51,Angelica Patel,chapmanclaudia@example.org,Male,Brittneyhaven,2025-08-15,Everest Clear,Home & Kitchen,Everest,318.51,4.78,2024-05,318.51
I00012256,O00005635,P000568,U006826,1,16.79,16.79,2024-06-12 11:21:23.076542,processing,178.59,Brittany Donovan,lburton@example.com,Male,West Michael,2025-07-15,Orion Interest,Groceries,Orion,16.79,3.95,2024-06,16.79
I00012257,O00005635,P000351,U006826,1,84.8,84.8,2024-06-12 11:21:23.076542,processing,178.59,Brittany Donovan,lburton@example.com,Male,West Michael,2025-07-15,Willow Event,Toys,Willow,84.8,3.52,2024-06,84.8
I00012258,O00005635,P001065,U006826,1,51.94,51.94,2024-06-12 11:21:23.076542,processing,178.59,Brittany Donovan,lburton@example.com,Male,West Michael,2025-07-15,Zenith Way,Toys,Zenith,51.94,4.44,2024-06,51.94
I00012259,O00005635,P001662,U006826,1,25.06,25.06,2024-06-12 11:21:23.076542,processing,178.59,Brittany Donovan,lburton@example.com,Male,West Michael,2025-07-15,Nimbus Difficult,Groceries,Nimbus,25.06,3.83,2024-06,25.06
I00012260,O00005636,P000059,U009708,2,176.48,352.96,2024-06-30 01:30:14.097926,cancelled,355.71,Logan Welch,williamgraham@example.org,Other,Brandonhaven,2024-03-13,Orion Short,Clothing,Orion,176.48,3.98,2024-06,352.96
I00012261,O00005636,P001544,U009708,1,2.75,2.75,2024-06-30 01:30:14.097926,cancelled,355.71,Logan Welch,williamgraham@example.org,Other,Brandonhaven,2024-03-13,Harbor Will,Pet Supplies,Harbor,2.75,2.62,2024-06,2.75
I00012262,O00005637,P001798,U000090,1,116.24,116.24,2024-06-01 08:00:35.661237,completed,324.95,Brandon Flynn,michael62@example.org,Male,Knightburgh,2025-09-09,Harbor Reflect,Beauty,Harbor,116.24,3.05,2024-06,116.24
I00012263,O00005637,P000022,U000090,1,37.65,37.65,2024-06-01 08:00:35.661237,completed,324.95,Brandon Flynn,michael62@example.org,Male,Knightburgh,2025-09-09,Nimbus Sit,Clothing,Nimbus,37.65,4.54,2024-06,37.65
I00012264,O00005637,P001394,U000090,1,171.06,171.06,2024-06-01 08:00:35.661237,completed,324.95,Brandon Flynn,michael62@example.org,Male,Knightburgh,2025-09-09,GreenLeaf Give,Sports,GreenLeaf,171.06,2.58,2024-06,171.06
I00012265,O00005638,P000836,U004602,1,35.24,35.24,2025-03-25 16:12:36.701102,completed,332.74,Jessica Young,jasonarnold@example.com,Female,East Daniel,2025-09-29,NeoTech Develop,Books,NeoTech,35.24,2.53,2025-03,35.24
I00012266,O00005638,P001689,U004602,1,297.5,297.5,2025-03-25 16:12:36.701102,completed,332.74,Jessica Young,jasonarnold@example.com,Female,East Daniel,2025-09-29,Willow Condition,Sports,Willow,297.5,3.32,2025-03,297.5
I00012267,O00005639,P000338,U000119,1,16.48,16.48,2024-07-19 23:40:01.378200,processing,2133.69,Jason Hunt,russell49@example.com,Other,Brandonfurt,2024-10-10,Everest Nor,Books,Everest,16.48,2.61,2024-07,16.48
I00012268,O00005639,P000268,U000119,1,253.41,253.41,2024-07-19 23:40:01.378200,processing,2133.69,Jason Hunt,russell49@example.com,Other,Brandonfurt,2024-10-10,Willow Officer,Automotive,Willow,253.41,4.6,2024-07,253.41
I00012269,O00005639,P000961,U000119,2,698.45,1396.9,2024-07-19 23:40:01.378200,processing,2133.69,Jason Hunt,russell49@example.com,Other,Brandonfurt,2024-10-10,Solace Close,Automotive,Solace,698.45,4.55,2024-07,1396.9
I00012270,O00005639,P000809,U000119,2,232.34,464.68,2024-07-19 23:40:01.378200,processing,2133.69,Jason Hunt,russell49@example.com,Other,Brandonfurt,2024-10-10,GreenLeaf Carry,Clothing,GreenLeaf,232.34,3.92,2024-07,464.68
I00012271,O00005639,P000693,U000119,2,1.11,2.22,2024-07-19 23:40:01.378200,processing,2133.69,Jason Hunt,russell49@example.com,Other,Brandonfurt,2024-10-10,GreenLeaf Job,Groceries,GreenLeaf,1.11,2.84,2024-07,2.22
I00012272,O00005640,P001293,U003881,2,9.53,19.06,2025-02-20 14:32:46.523795,completed,605.54,Robert Newton,jacksonbianca@example.org,Other,Nicolemouth,2024-02-07,Zenith Without,Toys,Zenith,9.53,3.3,2025-02,19.06
I00012273,O00005640,P000812,U003881,1,24.2,24.2,2025-02-20 14:32:46.523795,completed,605.54,Robert Newton,jacksonbianca@example.org,Other,Nicolemouth,2024-02-07,Solace Time,Groceries,Solace,24.2,2.8,2025-02,24.2
I00012274,O00005640,P000536,U003881,1,6.85,6.85,2025-02-20 14:32:46.523795,completed,605.54,Robert Newton,jacksonbianca@example.org,Other,Nicolemouth,2024-02-07,NeoTech Rise,Pet Supplies,NeoTech,6.85,3.91,2025-02,6.85
I00012275,O00005640,P000059,U003881,3,176.48,529.44,2025-02-20 14:32:46.523795,completed,605.54,Robert Newton,jacksonbianca@example.org,Other,Nicolemouth,2024-02-07,Orion Short,Clothing,Orion,176.48,3.98,2025-02,529.44
I00012276,O00005640,P001657,U003881,1,25.99,25.99,2025-02-20 14:32:46.523795,completed,605.54,Robert Newton,jacksonbianca@example.org,Other,Nicolemouth,2024-02-07,Solace Table,Groceries,Solace,25.99,4.61,2025-02,25.99
I00012277,O00005641,P001046,U006005,1,157.61,157.61,2025-01-28 08:16:24.642456,returned,620.37,Vanessa Anderson,umartinez@example.net,Female,Cassandraville,2024-12-21,Zenith Lot,Clothing,Zenith,157.61,3.31,2025-01,157.61
I00012278,O00005641,P000908,U006005,1,462.76,462.76,2025-01-28 08:16:24.642456,returned,620.37,Vanessa Anderson,umartinez@example.net,Female,Cassandraville,2024-12-21,GreenLeaf A,Electronics,GreenLeaf,462.76,3.31,2025-01,462.76
I00012279,O00005642,P001832,U002730,3,52.77,158.31,2024-05-28 21:32:29.512796,processing,194.11,Melissa Molina,william91@example.com,Male,Robinville,2025-01-28,Orion Medical,Home & Kitchen,Orion,52.77,4.16,2024-05,158.31
